genename	protein_desc	Accession_Number	Molecular_Weight	SKMES1.AF1521.DMSO_SpC	SKMES1.AF1521.Dox_SpC	label	uniprotswissprot	entrez.id	spc.trt_ctrl.delta	spc.ctrl_fraction_delta	molweight	ctrl.binding	trt.binding	trt.fc.binding	trt.fc	gene.symbol.xref
POLR1A	DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens GN=POLR1A PE=1 SV=2	sp|O95602|RPA1_HUMAN	195 kDa	8	25	skmes_dox.adpr.msbio	O95602	25885	17	0.68	195	8.00512820512821	25.0051282051282	3.12363869314542	3.12234706616729	POLR1A
POLR1D	Protein POLR1D, isoform 2 OS=Homo sapiens GN=POLR1D PE=1 SV=1	sp|P0DPB5|RPC22_HUMAN	14 kDa	4	4	skmes_dox.adpr.msbio	P0DPB5	51082	0	0	14	4.07142857142857	4.07142857142857	1	1	POLR1D
POLR2A	DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens GN=POLR2A PE=1 SV=2	sp|P24928|RPB1_HUMAN	217 kDa	0	2	skmes_dox.adpr.msbio	P24928	5430	2	1	217	0.00460829493087558	2.00460829493088	435	201	POLR2A
POLR2B	DNA-directed RNA polymerase II subunit RPB2 OS=Homo sapiens GN=POLR2B PE=1 SV=1	sp|P30876|RPB2_HUMAN	134 kDa	7	13	skmes_dox.adpr.msbio	P30876	5431	6	0.461538461538462	134	7.00746268656716	13.0074626865672	1.85623003194888	1.85592011412268	POLR2B
POLR2E	DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens GN=POLR2E PE=1 SV=4	sp|P19388|RPAB1_HUMAN	25 kDa	0	2	skmes_dox.adpr.msbio	P19388	5434	2	1	25	0.04	2.04	51	201	POLR2E
POR	NADPH--cytochrome P450 reductase OS=Homo sapiens GN=POR PE=1 SV=2	sp|P16435|NCPR_HUMAN	77 kDa	0	3	skmes_dox.adpr.msbio	P16435	5447	3	1	77	0.012987012987013	3.01298701298701	232	301	POR
PPFIA1	Liprin-alpha-1 OS=Homo sapiens GN=PPFIA1 PE=1 SV=1	sp|Q13136|LIPA1_HUMAN	136 kDa	3	0	skmes_dox.adpr.msbio	Q13136	8500	-3	-1	136	3.00735294117647	0.00735294117647059	0.00244498777506112	0.00332225913621263	PPFIA1
PPIA	Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2	sp|P62937|PPIA_HUMAN	18 kDa	3	0	skmes_dox.adpr.msbio	P62937	5478	-3	-1	18	3.05555555555556	0.0555555555555556	0.0181818181818182	0.00332225913621263	PPIA
PPIB	Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens GN=PPIB PE=1 SV=2	sp|P23284|PPIB_HUMAN	24 kDa	241	298	skmes_dox.adpr.msbio	P23284	5479	57	0.191275167785235	24	241.041666666667	298.041666666667	1.23647363872083	1.23650470934816	PPIB
PPIF	Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens GN=PPIF PE=1 SV=1	sp|P30405|PPIF_HUMAN	22 kDa	0	2	skmes_dox.adpr.msbio	P30405	10105	2	1	22	0.0454545454545455	2.04545454545455	45	201	PPIF
PPIL1	Peptidyl-prolyl cis-trans isomerase-like 1 OS=Homo sapiens GN=PPIL1 PE=1 SV=1	sp|Q9Y3C6|PPIL1_HUMAN	18 kDa	25	30	skmes_dox.adpr.msbio	Q9Y3C6	51645	5	0.166666666666667	18	25.0555555555556	30.0555555555556	1.19955654101996	1.19992003198721	PPIL1
PPIL2	Peptidyl-prolyl cis-trans isomerase-like 2 OS=Homo sapiens GN=PPIL2 PE=1 SV=1	sp|Q13356|PPIL2_HUMAN	59 kDa	20	19	skmes_dox.adpr.msbio	Q13356	23759	-1	-0.05	59	20.0169491525424	19.0169491525424	0.95004233700254	0.950024987506247	PPIL2
PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens GN=PPIL3 PE=1 SV=1	sp|Q9H2H8|PPIL3_HUMAN	18 kDa	7	10	skmes_dox.adpr.msbio	Q9H2H8	53938	3	0.3	18	7.05555555555556	10.0555555555556	1.4251968503937	1.42796005706134	PPIL3
PPIL4	Peptidyl-prolyl cis-trans isomerase-like 4 OS=Homo sapiens GN=PPIL4 PE=1 SV=1	sp|Q8WUA2|PPIL4_HUMAN	57 kDa	17	23	skmes_dox.adpr.msbio	Q8WUA2	85313	6	0.260869565217391	57	17.0175438596491	23.0175438596491	1.35257731958763	1.35273368606702	PPIL4
PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 OS=Homo sapiens GN=PPIP5K2 PE=1 SV=3	sp|O43314|VIP2_HUMAN	140 kDa	2	3	skmes_dox.adpr.msbio	O43314	23262	1	0.333333333333333	140	2.00714285714286	3.00714285714286	1.49822064056939	1.49751243781095	PPIP5K2
PPP1CB	Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens GN=PPP1CB PE=1 SV=3	sp|P62140|PP1B_HUMAN	37 kDa	0	3	skmes_dox.adpr.msbio	P62140	5500	3	1	37	0.027027027027027	3.02702702702703	112	301	PPP1CB
PPP1R12A	Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens GN=PPP1R12A PE=1 SV=1	sp|O14974|MYPT1_HUMAN	115 kDa	10	11	skmes_dox.adpr.msbio	O14974	4659	1	0.0909090909090909	115	10.0086956521739	11.0086956521739	1.09991311902693	1.0999000999001	PPP1R12A
PPP1R12C	Protein phosphatase 1 regulatory subunit 12C OS=Homo sapiens GN=PPP1R12C PE=1 SV=1	sp|Q9BZL4|PP12C_HUMAN	85 kDa	0	2	skmes_dox.adpr.msbio	Q9BZL4	54776	2	1	85	0.0117647058823529	2.01176470588235	171	201	PPP1R12C
PQBP1	Polyglutamine-binding protein 1 OS=Homo sapiens GN=PQBP1 PE=1 SV=1	sp|O60828|PQBP1_HUMAN	30 kDa	7	7	skmes_dox.adpr.msbio	O60828	10084	0	0	30	7.03333333333333	7.03333333333333	1	1	PQBP1
PRDX1	Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1	sp|Q06830|PRDX1_HUMAN	22 kDa	13	12	skmes_dox.adpr.msbio	Q06830	5052	-1	-0.0769230769230769	22	13.0454545454545	12.0454545454545	0.923344947735192	0.923136049192928	PRDX1
PRDX2	Peroxiredoxin-2 OS=Homo sapiens GN=PRDX2 PE=1 SV=5	sp|P32119|PRDX2_HUMAN	22 kDa	11	8	skmes_dox.adpr.msbio	P32119	7001	-3	-0.272727272727273	22	11.0454545454545	8.04545454545454	0.728395061728395	0.727520435967302	PRDX2
PRKDC	DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3	sp|P78527|PRKDC_HUMAN	469 kDa	87	29	skmes_dox.adpr.msbio	P78527	5591	-58	-0.666666666666667	469	87.0021321961621	29.002132196162	0.333349671600823	0.333409952878979	PRKDC
PRKRIP1	PRKR-interacting protein 1 OS=Homo sapiens GN=PRKRIP1 PE=1 SV=1	sp|Q9H875|PKRI1_HUMAN	21 kDa	2	0	skmes_dox.adpr.msbio	Q9H875	79706	-2	-1	21	2.04761904761905	0.0476190476190476	0.0232558139534884	0.00497512437810945	PRKRIP1
PRMT5	Protein arginine N-methyltransferase 5 OS=Homo sapiens GN=PRMT5 PE=1 SV=4	sp|O14744|ANM5_HUMAN	73 kDa	11	8	skmes_dox.adpr.msbio	O14744	10419	-3	-0.272727272727273	73	11.013698630137	8.01369863013699	0.727611940298507	0.727520435967302	PRMT5
PRPF31	U4/U6 small nuclear ribonucleoprotein Prp31 OS=Homo sapiens GN=PRPF31 PE=1 SV=2	sp|Q8WWY3|PRP31_HUMAN	55 kDa	0	5	skmes_dox.adpr.msbio	Q8WWY3	26121	5	1	55	0.0181818181818182	5.01818181818182	276	501	PRPF31
PRPF6	Pre-mRNA-processing factor 6 OS=Homo sapiens GN=PRPF6 PE=1 SV=1	sp|O94906|PRP6_HUMAN	107 kDa	56	76	skmes_dox.adpr.msbio	O94906	24148	20	0.263157894736842	107	56.0093457943925	76.0093457943925	1.35708326380778	1.3570790930191	PRPF6
PRPF8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2	sp|Q6P2Q9|PRP8_HUMAN	274 kDa	134	200	skmes_dox.adpr.msbio	Q6P2Q9	10594	66	0.33	274	134.003649635037	200.003649635037	1.49252389901136	1.49250055965973	PRPF8
PSAP	Prosaposin OS=Homo sapiens GN=PSAP PE=1 SV=2	sp|P07602|SAP_HUMAN	58 kDa	2	0	skmes_dox.adpr.msbio	P07602	5660	-2	-1	58	2.01724137931034	0.0172413793103448	0.00854700854700855	0.00497512437810945	PSAP
PSMA1	Proteasome subunit alpha type-1 OS=Homo sapiens GN=PSMA1 PE=1 SV=1	sp|P25786|PSA1_HUMAN	30 kDa	0	4	skmes_dox.adpr.msbio	P25786	5682	4	1	30	0.0333333333333333	4.03333333333333	121	401	PSMA1
PSMA2	Proteasome subunit alpha type-2 OS=Homo sapiens GN=PSMA2 PE=1 SV=2	sp|P25787|PSA2_HUMAN	26 kDa	0	7	skmes_dox.adpr.msbio	P25787	5683	7	1	26	0.0384615384615385	7.03846153846154	183	701	PSMA2
PSMA3	Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2	sp|P25788|PSA3_HUMAN	28 kDa	0	5	skmes_dox.adpr.msbio	P25788	5684	5	1	28	0.0357142857142857	5.03571428571429	141	501	PSMA3
PSMA4	Proteasome subunit alpha type-4 OS=Homo sapiens GN=PSMA4 PE=1 SV=1	sp|P25789|PSA4_HUMAN	29 kDa	0	9	skmes_dox.adpr.msbio	P25789	5685	9	1	29	0.0344827586206897	9.03448275862069	262	901	PSMA4
PSMA5	Proteasome subunit alpha type-5 OS=Homo sapiens GN=PSMA5 PE=1 SV=3	sp|P28066|PSA5_HUMAN	26 kDa	0	2	skmes_dox.adpr.msbio	P28066	5686	2	1	26	0.0384615384615385	2.03846153846154	53	201	PSMA5
PSMA6	Proteasome subunit alpha type-6 OS=Homo sapiens GN=PSMA6 PE=1 SV=1	sp|P60900|PSA6_HUMAN	27 kDa	0	2	skmes_dox.adpr.msbio	P60900	5687	2	1	27	0.037037037037037	2.03703703703704	55	201	PSMA6
PSMB5	Proteasome subunit beta type-5 OS=Homo sapiens GN=PSMB5 PE=1 SV=3	sp|P28074|PSB5_HUMAN	28 kDa	0	3	skmes_dox.adpr.msbio	P28074	5693	3	1	28	0.0357142857142857	3.03571428571429	85	301	PSMB5
PSMB6	Proteasome subunit beta type-6 OS=Homo sapiens GN=PSMB6 PE=1 SV=4	sp|P28072|PSB6_HUMAN	25 kDa	0	4	skmes_dox.adpr.msbio	P28072	5694	4	1	25	0.04	4.04	101	401	PSMB6
PSMC1	26S proteasome regulatory subunit 4 OS=Homo sapiens GN=PSMC1 PE=1 SV=1	sp|P62191|PRS4_HUMAN	49 kDa	0	5	skmes_dox.adpr.msbio	P62191	5700	5	1	49	0.0204081632653061	5.02040816326531	246	501	PSMC1
PSMD1	26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=2	sp|Q99460|PSMD1_HUMAN	106 kDa	2	7	skmes_dox.adpr.msbio	Q99460	5707	5	0.714285714285714	106	2.00943396226415	7.00943396226415	3.48826291079812	3.48756218905473	PSMD1
PSMD13	26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens GN=PSMD13 PE=1 SV=2	sp|Q9UNM6|PSD13_HUMAN	43 kDa	0	3	skmes_dox.adpr.msbio	Q9UNM6	5719	3	1	43	0.0232558139534884	3.02325581395349	130	301	PSMD13
PSMD2	26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens GN=PSMD2 PE=1 SV=3	sp|Q13200|PSMD2_HUMAN	100 kDa	8	18	skmes_dox.adpr.msbio	Q13200	5708	10	0.555555555555556	100	8.01	18.01	2.24843945068664	2.24843945068664	PSMD2
PSMD3	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=1 SV=2	sp|O43242|PSMD3_HUMAN	61 kDa	0	6	skmes_dox.adpr.msbio	O43242	5709	6	1	61	0.0163934426229508	6.01639344262295	367	601	PSMD3
PTBP1	Polypyrimidine tract-binding protein 1 OS=Homo sapiens GN=PTBP1 PE=1 SV=1	sp|P26599|PTBP1_HUMAN	57 kDa	3	8	skmes_dox.adpr.msbio	P26599	5725	5	0.625	57	3.01754385964912	8.01754385964912	2.65697674418605	2.66112956810631	PTBP1
PTGES2	Prostaglandin E synthase 2 OS=Homo sapiens GN=PTGES2 PE=1 SV=1	sp|Q9H7Z7|PGES2_HUMAN	42 kDa	3	0	skmes_dox.adpr.msbio	Q9H7Z7	80142	-3	-1	42	3.02380952380952	0.0238095238095238	0.0078740157480315	0.00332225913621263	PTGES2
PTN	Pleiotrophin OS=Homo sapiens GN=PTN PE=1 SV=1	sp|P21246|PTN_HUMAN	19 kDa	7	10	skmes_dox.adpr.msbio	P21246	5764	3	0.3	19	7.05263157894737	10.0526315789474	1.42537313432836	1.42796005706134	PTN
PTPMT1	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 OS=Homo sapiens GN=PTPMT1 PE=1 SV=1	sp|Q8WUK0|PTPM1_HUMAN	23 kDa	4	5	skmes_dox.adpr.msbio	Q8WUK0	114971	1	0.2	23	4.04347826086957	5.04347826086957	1.24731182795699	1.24937655860349	PTPMT1
PTPN13	Tyrosine-protein phosphatase non-receptor type 13 OS=Homo sapiens GN=PTPN13 PE=1 SV=2	sp|Q12923|PTN13_HUMAN	277 kDa	12	16	skmes_dox.adpr.msbio	Q12923	5783	4	0.25	277	12.0036101083032	16.0036101083032	1.33323308270677	1.3330557868443	PTPN13
PTPN14	Tyrosine-protein phosphatase non-receptor type 14 OS=Homo sapiens GN=PTPN14 PE=1 SV=2	sp|Q15678|PTN14_HUMAN	135 kDa	7	5	skmes_dox.adpr.msbio	Q15678	5784	-2	-0.285714285714286	135	7.00740740740741	5.00740740740741	0.714587737843552	0.714693295292439	PTPN14
PTPN23	Tyrosine-protein phosphatase non-receptor type 23 OS=Homo sapiens GN=PTPN23 PE=1 SV=1	sp|Q9H3S7|PTN23_HUMAN	179 kDa	0	3	skmes_dox.adpr.msbio	Q9H3S7	25930	3	1	179	0.00558659217877095	3.00558659217877	538	301	PTPN23
PTPN6	Tyrosine-protein phosphatase non-receptor type 6 OS=Homo sapiens GN=PTPN6 PE=1 SV=1	sp|P29350|PTN6_HUMAN	68 kDa	11	15	skmes_dox.adpr.msbio	P29350	5777	4	0.266666666666667	68	11.0147058823529	15.0147058823529	1.36315086782376	1.36330608537693	PTPN6
PTRH1	Probable peptidyl-tRNA hydrolase OS=Homo sapiens GN=PTRH1 PE=1 SV=1	sp|Q86Y79|PTH_HUMAN	23 kDa	0	3	skmes_dox.adpr.msbio	Q86Y79	138428	3	1	23	0.0434782608695652	3.04347826086957	70	301	PTRH1
PUF60	Poly(U)-binding-splicing factor PUF60 OS=Homo sapiens GN=PUF60 PE=1 SV=1	sp|Q9UHX1|PUF60_HUMAN	60 kDa	116	95	skmes_dox.adpr.msbio	Q9UHX1	22827	-21	-0.181034482758621	60	116.016666666667	95.0166666666667	0.818991524206292	0.818981122317042	PUF60
PUM1	Pumilio homolog 1 OS=Homo sapiens GN=PUM1 PE=1 SV=3	sp|Q14671|PUM1_HUMAN	126 kDa	4	5	skmes_dox.adpr.msbio	Q14671	9698	1	0.2	126	4.00793650793651	5.00793650793651	1.24950495049505	1.24937655860349	PUM1
PURB	Transcriptional activator protein Pur-beta OS=Homo sapiens GN=PURB PE=1 SV=3	sp|Q96QR8|PURB_HUMAN	33 kDa	4	4	skmes_dox.adpr.msbio	Q96QR8	5814	0	0	33	4.03030303030303	4.03030303030303	1	1	PURB
PXK	PX domain-containing protein kinase-like protein OS=Homo sapiens GN=PXK PE=1 SV=1	sp|Q7Z7A4|PXK_HUMAN	65 kDa	4	3	skmes_dox.adpr.msbio	Q7Z7A4	54899	-1	-0.25	65	4.01538461538462	3.01538461538462	0.75095785440613	0.750623441396509	PXK
RAB10	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	sp|P61026|RAB10_HUMAN	23 kDa	10	10	skmes_dox.adpr.msbio	P61026	10890	0	0	23	10.0434782608696	10.0434782608696	1	1	RAB10
RAB11A	Ras-related protein Rab-11A OS=Homo sapiens GN=RAB11A PE=1 SV=3	sp|P62491|RB11A_HUMAN	24 kDa	10	11	skmes_dox.adpr.msbio	P62491	8766	1	0.0909090909090909	24	10.0416666666667	11.0416666666667	1.09958506224066	1.0999000999001	RAB11A
RAB11FIP1	Rab11 family-interacting protein 1 OS=Homo sapiens GN=RAB11FIP1 PE=1 SV=3	sp|Q6WKZ4|RFIP1_HUMAN	137 kDa	3	0	skmes_dox.adpr.msbio	Q6WKZ4	80223	-3	-1	137	3.00729927007299	0.0072992700729927	0.00242718446601942	0.00332225913621263	RAB11FIP1
RAB11FIP5	Rab11 family-interacting protein 5 OS=Homo sapiens GN=RAB11FIP5 PE=1 SV=1	sp|Q9BXF6|RFIP5_HUMAN	70 kDa	3	5	skmes_dox.adpr.msbio	Q9BXF6	26056	2	0.4	70	3.01428571428571	5.01428571428571	1.66350710900474	1.66445182724253	RAB11FIP5
RAB13	Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1	sp|P51153|RAB13_HUMAN	23 kDa	7	6	skmes_dox.adpr.msbio	P51153	5872	-1	-0.142857142857143	23	7.04347826086957	6.04347826086957	0.858024691358025	0.85734664764622	RAB13
RAB14	Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4	sp|P61106|RAB14_HUMAN	24 kDa	0	3	skmes_dox.adpr.msbio	P61106	51552	3	1	24	0.0416666666666667	3.04166666666667	73	301	RAB14
RAB18	Ras-related protein Rab-18 OS=Homo sapiens GN=RAB18 PE=1 SV=1	sp|Q9NP72|RAB18_HUMAN	23 kDa	5	3	skmes_dox.adpr.msbio	Q9NP72	22931	-2	-0.4	23	5.04347826086957	3.04347826086957	0.603448275862069	0.600798403193613	RAB18
RAB1A	Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3	sp|P62820|RAB1A_HUMAN	23 kDa	21	20	skmes_dox.adpr.msbio	P62820	5861	-1	-0.0476190476190476	23	21.0434782608696	20.0434782608696	0.952479338842975	0.952403617325083	RAB1A
RAB1B	Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1	sp|Q9H0U4|RAB1B_HUMAN	22 kDa	13	22	skmes_dox.adpr.msbio	Q9H0U4	81876	9	0.409090909090909	22	13.0454545454545	22.0454545454545	1.68989547038328	1.69177555726364	RAB1B
RAB21	Ras-related protein Rab-21 OS=Homo sapiens GN=RAB21 PE=1 SV=3	sp|Q9UL25|RAB21_HUMAN	24 kDa	5	5	skmes_dox.adpr.msbio	Q9UL25	23011	0	0	24	5.04166666666667	5.04166666666667	1	1	RAB21
RAB2A	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1	sp|P61019|RAB2A_HUMAN	24 kDa	5	9	skmes_dox.adpr.msbio	P61019	5862	4	0.444444444444444	24	5.04166666666667	9.04166666666667	1.79338842975207	1.79840319361277	RAB2A
RAB32	Ras-related protein Rab-32 OS=Homo sapiens GN=RAB32 PE=1 SV=3	sp|Q13637|RAB32_HUMAN	25 kDa	4	3	skmes_dox.adpr.msbio	Q13637	10981	-1	-0.25	25	4.04	3.04	0.752475247524752	0.750623441396509	RAB32
RAB3GAP2	Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens GN=RAB3GAP2 PE=1 SV=1	sp|Q9H2M9|RBGPR_HUMAN	156 kDa	2	0	skmes_dox.adpr.msbio	Q9H2M9	25782	-2	-1	156	2.00641025641026	0.00641025641025641	0.00319488817891374	0.00497512437810945	RAB3GAP2
RAB5C	Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2	sp|P51148|RAB5C_HUMAN	23 kDa	9	8	skmes_dox.adpr.msbio	P51148	5878	-1	-0.111111111111111	23	9.04347826086956	8.04347826086956	0.889423076923077	0.889012208657048	RAB5C
RAB6A	Ras-related protein Rab-6A OS=Homo sapiens GN=RAB6A PE=1 SV=3	sp|P20340|RAB6A_HUMAN	24 kDa	5	7	skmes_dox.adpr.msbio	P20340	5870	2	0.285714285714286	24	5.04166666666667	7.04166666666667	1.39669421487603	1.39920159680639	RAB6A
RAB7A	Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1	sp|P51149|RAB7A_HUMAN	23 kDa	11	10	skmes_dox.adpr.msbio	P51149	7879	-1	-0.0909090909090909	23	11.0434782608696	10.0434782608696	0.909448818897638	0.909173478655767	RAB7A
RAB8A	Ras-related protein Rab-8A OS=Homo sapiens GN=RAB8A PE=1 SV=1	sp|P61006|RAB8A_HUMAN	24 kDa	6	7	skmes_dox.adpr.msbio	P61006	4218	1	0.142857142857143	24	6.04166666666667	7.04166666666667	1.16551724137931	1.16638935108153	RAB8A
RAD54B	DNA repair and recombination protein RAD54B OS=Homo sapiens GN=RAD54B PE=1 SV=1	sp|Q9Y620|RA54B_HUMAN	103 kDa	2	7	skmes_dox.adpr.msbio	Q9Y620	25788	5	0.714285714285714	103	2.00970873786408	7.00970873786408	3.48792270531401	3.48756218905473	RAD54B
RAI14	Ankycorbin OS=Homo sapiens GN=RAI14 PE=1 SV=2	sp|Q9P0K7|RAI14_HUMAN	110 kDa	8	3	skmes_dox.adpr.msbio	Q9P0K7	26064	-5	-0.625	110	8.00909090909091	3.00909090909091	0.375709421112372	0.375780274656679	RAI14
RALA	Ras-related protein Ral-A OS=Homo sapiens GN=RALA PE=1 SV=1	sp|P11233|RALA_HUMAN	24 kDa	5	6	skmes_dox.adpr.msbio	P11233	5898	1	0.166666666666667	24	5.04166666666667	6.04166666666667	1.19834710743802	1.19960079840319	RALA
RAP1B	Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=1 SV=1	sp|P61224|RAP1B_HUMAN	21 kDa	7	5	skmes_dox.adpr.msbio	P61224	5908	-2	-0.285714285714286	21	7.04761904761905	5.04761904761905	0.716216216216216	0.714693295292439	RAP1B
RASAL2	Ras GTPase-activating protein nGAP OS=Homo sapiens GN=RASAL2 PE=1 SV=2	sp|Q9UJF2|NGAP_HUMAN	129 kDa	18	12	skmes_dox.adpr.msbio	Q9UJF2	9462	-6	-0.333333333333333	129	18.0077519379845	12.0077519379845	0.666810159276797	0.666851749028318	RASAL2
RBFA	Putative ribosome-binding factor A, mitochondrial OS=Homo sapiens GN=RBFA PE=1 SV=3	sp|Q8N0V3|RBFA_HUMAN	38 kDa	7	9	skmes_dox.adpr.msbio	Q8N0V3	79863	2	0.222222222222222	38	7.02631578947368	9.02631578947368	1.28464419475655	1.28530670470756	RBFA
RBM10	RNA-binding protein 10 OS=Homo sapiens GN=RBM10 PE=1 SV=3	sp|P98175|RBM10_HUMAN	104 kDa	2	8	skmes_dox.adpr.msbio	P98175	8241	6	0.75	104	2.00961538461538	8.00961538461539	3.98564593301435	3.98507462686567	RBM10
RBM14	RNA-binding protein 14 OS=Homo sapiens GN=RBM14 PE=1 SV=2	sp|Q96PK6|RBM14_HUMAN	69 kDa	0	4	skmes_dox.adpr.msbio	Q96PK6	10432	4	1	69	0.0144927536231884	4.01449275362319	277	401	RBM14
RBM17	Splicing factor 45 OS=Homo sapiens GN=RBM17 PE=1 SV=1	sp|Q96I25|SPF45_HUMAN	45 kDa	56	52	skmes_dox.adpr.msbio	Q96I25	84991	-4	-0.0714285714285714	45	56.0222222222222	52.0222222222222	0.928599761999207	0.928584181396179	RBM17
RBM23	Probable RNA-binding protein 23 OS=Homo sapiens GN=RBM23 PE=1 SV=1	sp|Q86U06|RBM23_HUMAN	49 kDa	2	0	skmes_dox.adpr.msbio	Q86U06	55147	-2	-1	49	2.02040816326531	0.0204081632653061	0.0101010101010101	0.00497512437810945	RBM23
RBM25	RNA-binding protein 25 OS=Homo sapiens GN=RBM25 PE=1 SV=3	sp|P49756|RBM25_HUMAN	100 kDa	35	37	skmes_dox.adpr.msbio	P49756	58517	2	0.0540540540540541	100	35.01	37.01	1.05712653527564	1.05712653527564	RBM25
RBM26	RNA-binding protein 26 OS=Homo sapiens GN=RBM26 PE=1 SV=3	sp|Q5T8P6|RBM26_HUMAN	114 kDa	5	5	skmes_dox.adpr.msbio	Q5T8P6	64062	0	0	114	5.00877192982456	5.00877192982456	1	1	RBM26
RBM27	RNA-binding protein 27 OS=Homo sapiens GN=RBM27 PE=1 SV=2	sp|Q9P2N5|RBM27_HUMAN	119 kDa	4	5	skmes_dox.adpr.msbio	Q9P2N5	54439	1	0.2	119	4.00840336134454	5.00840336134454	1.24947589098532	1.24937655860349	RBM27
RBM42	RNA-binding protein 42 OS=Homo sapiens GN=RBM42 PE=1 SV=1	sp|Q9BTD8|RBM42_HUMAN	50 kDa	0	3	skmes_dox.adpr.msbio	Q9BTD8	79171	3	1	50	0.02	3.02	151	301	RBM42
RBM5	RNA-binding protein 5 OS=Homo sapiens GN=RBM5 PE=1 SV=2	sp|P52756|RBM5_HUMAN	92 kDa	5	7	skmes_dox.adpr.msbio	P52756	10181	2	0.285714285714286	92	5.01086956521739	7.01086956521739	1.39913232104121	1.39920159680639	RBM5
RBM8A	RNA-binding protein 8A OS=Homo sapiens GN=RBM8A PE=1 SV=1	sp|Q9Y5S9|RBM8A_HUMAN	20 kDa	0	3	skmes_dox.adpr.msbio	Q9Y5S9	9939	3	1	20	0.05	3.05	61	301	RBM8A
RCC2	Protein RCC2 OS=Homo sapiens GN=RCC2 PE=1 SV=2	sp|Q9P258|RCC2_HUMAN	56 kDa	116	111	skmes_dox.adpr.msbio	Q9P258	55920	-5	-0.0431034482758621	56	116.017857142857	111.017857142857	0.956903186085886	0.956900267218343	RCC2
RDH11	Retinol dehydrogenase 11 OS=Homo sapiens GN=RDH11 PE=1 SV=2	sp|Q8TC12|RDH11_HUMAN	35 kDa	5	0	skmes_dox.adpr.msbio	Q8TC12	51109	-5	-1	35	5.02857142857143	0.0285714285714286	0.00568181818181818	0.00199600798403194	RDH11
RDX	Radixin OS=Homo sapiens GN=RDX PE=1 SV=1	sp|P35241|RADI_HUMAN	69 kDa	48	53	skmes_dox.adpr.msbio	P35241	5962	5	0.0943396226415094	69	48.0144927536232	53.0144927536232	1.10413522487172	1.10414496979796	RDX
RECQL5	ATP-dependent DNA helicase Q5 OS=Homo sapiens GN=RECQL5 PE=1 SV=2	sp|O94762|RECQ5_HUMAN	109 kDa	0	3	skmes_dox.adpr.msbio	O94762	9400	3	1	109	0.00917431192660551	3.00917431192661	328	301	RECQL5
REEP5	Receptor expression-enhancing protein 5 OS=Homo sapiens GN=REEP5 PE=1 SV=3	sp|Q00765|REEP5_HUMAN	21 kDa	2	3	skmes_dox.adpr.msbio	Q00765	7905	1	0.333333333333333	21	2.04761904761905	3.04761904761905	1.48837209302326	1.49751243781095	REEP5
REPS1	RalBP1-associated Eps domain-containing protein 1 OS=Homo sapiens GN=REPS1 PE=1 SV=3	sp|Q96D71|REPS1_HUMAN	87 kDa	18	16	skmes_dox.adpr.msbio	Q96D71	85021	-2	-0.111111111111111	87	18.0114942528736	16.0114942528736	0.88895979578813	0.888950583009439	REPS1
RHOC	Rho-related GTP-binding protein RhoC OS=Homo sapiens GN=RHOC PE=1 SV=1	sp|P08134|RHOC_HUMAN	22 kDa	11	5	skmes_dox.adpr.msbio	P08134	389	-6	-0.545454545454545	22	11.0454545454545	5.04545454545455	0.45679012345679	0.455040871934605	RHOC
